pixel_id,row,col,county_code,county,gi_star,norm,est_pct,R,G,B,hex
1473,89,45,29,Dumfriesshire,-1.49,0.3709,16.7,45,113,142,#2D718E
1474,89,46,29,Dumfriesshire,-1.49,0.3709,16.7,45,113,142,#2D718E
1475,89,47,29,Dumfriesshire,4.42,0.8199,75.2,134,213,73,#86D549
1476,89,48,29,Dumfriesshire,4.42,0.8199,75.2,134,213,73,#86D549
1477,89,49,29,Dumfriesshire,4.42,0.8199,75.2,134,213,73,#86D549
1478,89,50,29,Dumfriesshire,4.42,0.8199,75.2,134,213,73,#86D549
1479,89,51,29,Dumfriesshire,5.02,0.8655,81.1,165,219,54,#A5DB36
1480,89,52,23,Cumberland,4.65,0.8374,77.5,147,215,65,#93D741
1481,89,53,23,Cumberland,5.16,0.8761,82.5,173,220,48,#ADDC30
1482,89,54,23,Cumberland,5.77,0.9225,88.6,205,225,29,#CDE11D
1483,89,55,62,Northumberland,5.67,0.9149,87.6,200,224,32,#C8E020
1484,89,56,62,Northumberland,5.53,0.9042,86.2,192,223,37,#C0DF25
1485,89,57,62,Northumberland,4.23,0.8055,73.3,127,211,78,#7FD34E
1486,89,58,62,Northumberland,4.23,0.8055,73.3,127,211,78,#7FD34E
1487,89,59,62,Northumberland,4.23,0.8055,73.3,127,211,78,#7FD34E
1488,89,60,62,Northumberland,3.53,0.7523,66.4,94,201,98,#5EC962
1489,89,61,62,Northumberland,3.53,0.7523,66.4,94,201,98,#5EC962
1490,89,62,62,Northumberland,3.35,0.7386,64.6,88,199,101,#58C765
1491,89,63,62,Northumberland,3.77,0.7705,68.8,105,205,91,#69CD5B
1492,90,33,6,Ayrshire,-1.53,0.3679,16.3,45,113,142,#2D718E
1493,90,34,6,Ayrshire,-0.98,0.4096,21.8,41,122,142,#297A8E
1494,90,35,87,Wigtownshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1495,90,36,87,Wigtownshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1496,90,37,87,Wigtownshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1497,90,38,47,Kirkcudbrightshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1498,90,39,47,Kirkcudbrightshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1499,90,40,47,Kirkcudbrightshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1500,90,41,47,Kirkcudbrightshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1501,90,42,47,Kirkcudbrightshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1502,90,43,47,Kirkcudbrightshire,-0.93,0.4134,22.3,41,123,142,#297B8E
1503,90,44,47,Kirkcudbrightshire,-1.49,0.3709,16.7,45,113,142,#2D718E
1504,90,45,47,Kirkcudbrightshire,-1.49,0.3709,16.7,45,113,142,#2D718E
1505,90,46,29,Dumfriesshire,4.42,0.8199,75.2,134,213,73,#86D549
1506,90,47,29,Dumfriesshire,4.42,0.8199,75.2,134,213,73,#86D549
1507,90,48,29,Dumfriesshire,4.42,0.8199,75.2,134,213,73,#86D549
1508,90,49,29,Dumfriesshire,4.42,0.8199,75.2,134,213,73,#86D549
1509,90,50,29,Dumfriesshire,4.65,0.8374,77.5,147,215,65,#93D741
1510,90,51,23,Cumberland,4.51,0.8267,76.1,139,214,70,#8BD646
1511,90,52,23,Cumberland,5.16,0.8761,82.5,173,220,48,#ADDC30
1512,90,53,23,Cumberland,5.77,0.9225,88.6,205,225,29,#CDE11D
1513,90,54,23,Cumberland,5.77,0.9225,88.6,205,225,29,#CDE11D
1514,90,55,62,Northumberland,4.79,0.8480,78.9,155,217,60,#9BD93C
1515,90,56,62,Northumberland,5.53,0.9042,86.2,192,223,37,#C0DF25
1516,90,57,62,Northumberland,4.23,0.8055,73.3,127,211,78,#7FD34E
1517,90,58,62,Northumberland,4.23,0.8055,73.3,127,211,78,#7FD34E
1518,90,59,62,Northumberland,4.23,0.8055,73.3,127,211,78,#7FD34E
1519,90,60,62,Northumberland,3.53,0.7523,66.4,94,201,98,#5EC962
1520,90,61,62,Northumberland,3.4,0.7424,65.1,90,200,100,#5AC864
1521,90,62,62,Northumberland,3.4,0.7424,65.1,90,200,100,#5AC864
1522,90,63,62,Northumberland,3.77,0.7705,68.8,105,205,91,#69CD5B
1523,90,64,62,Northumberland,3.77,0.7705,68.8,105,205,91,#69CD5B
1524,91,32,87,Wigtownshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1525,91,33,87,Wigtownshire,,,,,,,
1526,91,34,87,Wigtownshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1527,91,35,87,Wigtownshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1528,91,36,87,Wigtownshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1529,91,37,87,Wigtownshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1530,91,38,47,Kirkcudbrightshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1531,91,39,47,Kirkcudbrightshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1532,91,40,47,Kirkcudbrightshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1533,91,41,47,Kirkcudbrightshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1534,91,42,47,Kirkcudbrightshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1535,91,43,47,Kirkcudbrightshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1536,91,44,47,Kirkcudbrightshire,-0.93,0.4134,22.3,41,123,142,#297B8E
1537,91,45,47,Kirkcudbrightshire,4.42,0.8199,75.2,134,213,73,#86D549
1538,91,50,23,Cumberland,4.09,0.7948,71.9,119,209,83,#77D153
1539,91,51,23,Cumberland,5.3,0.8867,83.9,181,222,43,#B5DE2B
1540,91,52,23,Cumberland,5.3,0.8867,83.9,181,222,43,#B5DE2B
1541,91,53,23,Cumberland,5.4,0.8943,84.9,184,222,41,#B8DE29
1542,91,54,23,Cumberland,4.88,0.8548,79.8,157,217,59,#9DD93B
1543,91,55,62,Northumberland,4.79,0.8480,78.9,155,217,60,#9BD93C
1544,91,56,62,Northumberland,5.07,0.8693,81.6,168,219,52,#A8DB34
1545,91,57,62,Northumberland,3.44,0.7454,65.5,90,200,100,#5AC864
1546,91,58,62,Northumberland,3.4,0.7424,65.1,90,200,100,#5AC864
1547,91,59,62,Northumberland,4.23,0.8055,73.3,127,211,78,#7FD34E
1548,91,60,62,Northumberland,3.4,0.7424,65.1,90,200,100,#5AC864
1549,91,61,31,Durham,3.4,0.7424,65.1,90,200,100,#5AC864
1550,91,62,31,Durham,4.33,0.8131,74.3,132,212,75,#84D44B
1551,91,63,31,Durham,4.23,0.8055,73.3,127,211,78,#7FD34E
1552,91,64,31,Durham,4.23,0.8055,73.3,127,211,78,#7FD34E
1553,92,32,87,Wigtownshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1554,92,33,87,Wigtownshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1555,92,34,87,Wigtownshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1556,92,35,87,Wigtownshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1557,92,36,87,Wigtownshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1558,92,37,87,Wigtownshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1559,92,38,87,Wigtownshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1560,92,39,47,Kirkcudbrightshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1561,92,40,47,Kirkcudbrightshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1562,92,41,47,Kirkcudbrightshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1563,92,42,47,Kirkcudbrightshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1564,92,43,47,Kirkcudbrightshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1565,92,44,47,Kirkcudbrightshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1566,92,45,47,Kirkcudbrightshire,-0.93,0.4134,22.3,41,123,142,#297B8E
1567,92,48,23,Cumberland,4.09,0.7948,71.9,119,209,83,#77D153
1568,92,49,23,Cumberland,4.09,0.7948,71.9,119,209,83,#77D153
1569,92,50,23,Cumberland,5.16,0.8761,82.5,173,220,48,#ADDC30
1570,92,51,23,Cumberland,4.88,0.8548,79.8,157,217,59,#9DD93B
1571,92,52,23,Cumberland,5.07,0.8693,81.6,168,219,52,#A8DB34
1572,92,53,23,Cumberland,4.93,0.8586,80.3,160,218,57,#A0DA39
1573,92,54,23,Cumberland,5.91,0.9331,90.0,210,226,27,#D2E21B
1574,92,55,62,Northumberland,4.79,0.8480,78.9,155,217,60,#9BD93C
1575,92,56,62,Northumberland,4.93,0.8586,80.3,160,218,57,#A0DA39
1576,92,57,62,Northumberland,3.44,0.7454,65.5,90,200,100,#5AC864
1577,92,58,62,Northumberland,3.44,0.7454,65.5,90,200,100,#5AC864
1578,92,59,62,Northumberland,3.49,0.7492,66.0,92,200,99,#5CC863
1579,92,60,62,Northumberland,3.4,0.7424,65.1,90,200,100,#5AC864
1580,92,61,31,Durham,3.49,0.7492,66.0,92,200,99,#5CC863
1581,92,62,31,Durham,4.23,0.8055,73.3,127,211,78,#7FD34E
1582,92,63,31,Durham,4.23,0.8055,73.3,127,211,78,#7FD34E
1583,92,64,31,Durham,4.23,0.8055,73.3,127,211,78,#7FD34E
1584,93,33,87,Wigtownshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1585,93,36,87,Wigtownshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1586,93,37,87,Wigtownshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1587,93,38,87,Wigtownshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1588,93,41,47,Kirkcudbrightshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1589,93,42,47,Kirkcudbrightshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1590,93,43,47,Kirkcudbrightshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1591,93,47,23,Cumberland,4.09,0.7948,71.9,119,209,83,#77D153
1592,93,48,23,Cumberland,4.09,0.7948,71.9,119,209,83,#77D153
1593,93,49,23,Cumberland,5.16,0.8761,82.5,173,220,48,#ADDC30
1594,93,50,23,Cumberland,4.88,0.8548,79.8,157,217,59,#9DD93B
1595,93,51,23,Cumberland,4.93,0.8586,80.3,160,218,57,#A0DA39
1596,93,52,23,Cumberland,4.88,0.8548,79.8,157,217,59,#9DD93B
1597,93,53,23,Cumberland,4.93,0.8586,80.3,160,218,57,#A0DA39
1598,93,54,23,Cumberland,5.91,0.9331,90.0,210,226,27,#D2E21B
1599,93,55,62,Northumberland,5.72,0.9187,88.1,202,225,31,#CAE11F
1600,93,56,62,Northumberland,3.44,0.7454,65.5,90,200,100,#5AC864
1601,93,57,62,Northumberland,3.44,0.7454,65.5,90,200,100,#5AC864
1602,93,58,31,Durham,3.4,0.7424,65.1,90,200,100,#5AC864
1603,93,59,31,Durham,3.67,0.7629,67.8,101,203,94,#65CB5E
1604,93,60,31,Durham,3.67,0.7629,67.8,101,203,94,#65CB5E
1605,93,61,31,Durham,3.67,0.7629,67.8,101,203,94,#65CB5E
1606,93,62,31,Durham,3.35,0.7386,64.6,88,199,101,#58C765
1607,93,63,31,Durham,4.33,0.8131,74.3,132,212,75,#84D44B
1608,93,64,31,Durham,3.3,0.7348,64.1,86,198,103,#56C667
1609,94,37,87,Wigtownshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1610,94,38,87,Wigtownshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1611,94,47,23,Cumberland,4.09,0.7948,71.9,119,209,83,#77D153
1612,94,48,23,Cumberland,5.16,0.8761,82.5,173,220,48,#ADDC30
1613,94,49,23,Cumberland,4.88,0.8548,79.8,157,217,59,#9DD93B
1614,94,50,23,Cumberland,4.93,0.8586,80.3,160,218,57,#A0DA39
1615,94,51,23,Cumberland,4.74,0.8442,78.4,152,216,62,#98D83E
1616,94,52,23,Cumberland,4.84,0.8518,79.4,157,217,59,#9DD93B
1617,94,53,23,Cumberland,4.93,0.8586,80.3,160,218,57,#A0DA39
1618,94,54,23,Cumberland,5.58,0.9080,86.7,194,223,35,#C2DF23
1619,94,55,23,Cumberland,5.63,0.9118,87.2,197,224,33,#C5E021
1620,94,56,23,Cumberland,3.49,0.7492,66.0,92,200,99,#5CC863
1621,94,57,31,Durham,3.44,0.7454,65.5,90,200,100,#5AC864
1622,94,58,31,Durham,4.37,0.8161,74.7,132,212,75,#84D44B
1623,94,59,31,Durham,3.72,0.7667,68.3,103,204,92,#67CC5C
1624,94,60,31,Durham,3.67,0.7629,67.8,101,203,94,#65CB5E
1625,94,61,31,Durham,3.4,0.7424,65.1,90,200,100,#5AC864
1626,94,62,31,Durham,3.4,0.7424,65.1,90,200,100,#5AC864
1627,94,63,31,Durham,3.4,0.7424,65.1,90,200,100,#5AC864
1628,94,64,31,Durham,3.4,0.7424,65.1,90,200,100,#5AC864
1629,94,65,31,Durham,3.4,0.7424,65.1,90,200,100,#5AC864
1630,95,34,87,Wigtownshire,-1.16,0.3960,20.0,42,119,142,#2A778E
1631,95,38,87,Wigtownshire,,,,,,,
1632,95,47,23,Cumberland,5.16,0.8761,82.5,173,220,48,#ADDC30
1633,95,48,23,Cumberland,4.88,0.8548,79.8,157,217,59,#9DD93B
1634,95,49,23,Cumberland,4.93,0.8586,80.3,160,218,57,#A0DA39
1635,95,50,23,Cumberland,4.74,0.8442,78.4,152,216,62,#98D83E
1636,95,51,23,Cumberland,4.98,0.8624,80.7,162,218,55,#A2DA37
1637,95,52,23,Cumberland,4.65,0.8374,77.5,147,215,65,#93D741
1638,95,53,23,Cumberland,5.72,0.9187,88.1,202,225,31,#CAE11F
1639,95,54,23,Cumberland,5.67,0.9149,87.6,200,224,32,#C8E020
1640,95,55,23,Cumberland,5.26,0.8837,83.5,178,221,45,#B2DD2D
1641,95,56,86,Westmorland,5.58,0.9080,86.7,194,223,35,#C2DF23
1642,95,57,31,Durham,4.37,0.8161,74.7,132,212,75,#84D44B
1643,95,58,31,Durham,4.37,0.8161,74.7,132,212,75,#84D44B
1644,95,59,31,Durham,4.37,0.8161,74.7,132,212,75,#84D44B
1645,95,60,31,Durham,4.42,0.8199,75.2,134,213,73,#86D549
1646,95,61,31,Durham,5.91,0.9331,90.0,210,226,27,#D2E21B
1647,95,62,31,Durham,3.16,0.7242,62.7,80,196,106,#50C46A
1648,95,63,31,Durham,3.4,0.7424,65.1,90,200,100,#5AC864
1649,95,64,31,Durham,3.4,0.7424,65.1,90,200,100,#5AC864
1650,95,65,31,Durham,3.4,0.7424,65.1,90,200,100,#5AC864
1651,96,46,23,Cumberland,5.16,0.8761,82.5,173,220,48,#ADDC30
1652,96,47,23,Cumberland,4.88,0.8548,79.8,157,217,59,#9DD93B
1653,96,48,23,Cumberland,4.93,0.8586,80.3,160,218,57,#A0DA39
1654,96,49,23,Cumberland,4.74,0.8442,78.4,152,216,62,#98D83E
1655,96,50,23,Cumberland,4.98,0.8624,80.7,162,218,55,#A2DA37
1656,96,51,23,Cumberland,4.65,0.8374,77.5,147,215,65,#93D741
1657,96,52,23,Cumberland,4.84,0.8518,79.4,157,217,59,#9DD93B
1658,96,53,86,Westmorland,5.67,0.9149,87.6,200,224,32,#C8E020
1659,96,54,86,Westmorland,5.35,0.8905,84.4,181,222,43,#B5DE2B
1660,96,55,86,Westmorland,5.35,0.8905,84.4,181,222,43,#B5DE2B
1661,96,56,86,Westmorland,5.26,0.8837,83.5,178,221,45,#B2DD2D
1662,96,57,90,Yorkshire,4.37,0.8161,74.7,132,212,75,#84D44B
1663,96,58,90,Yorkshire,4.37,0.8161,74.7,132,212,75,#84D44B
1664,96,59,31,Durham,4.37,0.8161,74.7,132,212,75,#84D44B
1665,96,60,31,Durham,5.44,0.8974,85.3,186,222,40,#BADE28
1666,96,61,31,Durham,5.95,0.9361,90.4,213,226,26,#D5E21A
1667,96,62,31,Durham,5.91,0.9331,90.0,210,226,27,#D2E21B
1668,96,63,31,Durham,6.19,0.9544,92.7,226,228,24,#E2E418
1669,96,64,31,Durham,4.05,0.7918,71.5,117,208,84,#75D054
1670,96,65,31,Durham,3.67,0.7629,67.8,101,203,94,#65CB5E
1671,96,66,31,Durham,3.72,0.7667,68.3,103,204,92,#67CC5C
1672,97,46,23,Cumberland,4.88,0.8548,79.8,157,217,59,#9DD93B
1673,97,47,23,Cumberland,4.93,0.8586,80.3,160,218,57,#A0DA39
1674,97,48,23,Cumberland,4.74,0.8442,78.4,152,216,62,#98D83E
1675,97,49,23,Cumberland,4.98,0.8624,80.7,162,218,55,#A2DA37
1676,97,50,23,Cumberland,4.65,0.8374,77.5,147,215,65,#93D741
1677,97,51,86,Westmorland,4.84,0.8518,79.4,157,217,59,#9DD93B
1678,97,52,86,Westmorland,4.19,0.8024,72.9,124,210,80,#7CD250
1679,97,53,86,Westmorland,4.19,0.8024,72.9,124,210,80,#7CD250
1680,97,54,86,Westmorland,5.58,0.9080,86.7,194,223,35,#C2DF23
1681,97,55,86,Westmorland,5.49,0.9012,85.8,189,223,38,#BDDF26
1682,97,56,86,Westmorland,5.3,0.8867,83.9,181,222,43,#B5DE2B
1683,97,57,86,Westmorland,5.4,0.8943,84.9,184,222,41,#B8DE29
1684,97,58,90,Yorkshire,5.44,0.8974,85.3,186,222,40,#BADE28
1685,97,59,90,Yorkshire,5.35,0.8905,84.4,181,222,43,#B5DE2B
1686,97,60,31,Durham,5.4,0.8943,84.9,184,222,41,#B8DE29
1687,97,61,31,Durham,5.35,0.8905,84.4,181,222,43,#B5DE2B
1688,97,62,31,Durham,5.91,0.9331,90.0,210,226,27,#D2E21B
1689,97,63,31,Durham,5.91,0.9331,90.0,210,226,27,#D2E21B
1690,97,64,31,Durham,4.0,0.7880,71.1,115,208,86,#73D056
1691,97,65,31,Durham,4.0,0.7880,71.1,115,208,86,#73D056
1692,97,66,90,Yorkshire,3.72,0.7667,68.3,103,204,92,#67CC5C
1693,97,67,90,Yorkshire,3.72,0.7667,68.3,103,204,92,#67CC5C
1694,97,68,90,Yorkshire,3.72,0.7667,68.3,103,204,92,#67CC5C
1695,97,69,90,Yorkshire,3.95,0.7842,70.6,112,207,87,#70CF57
1696,98,46,23,Cumberland,4.93,0.8586,80.3,160,218,57,#A0DA39
1697,98,47,23,Cumberland,4.74,0.8442,78.4,152,216,62,#98D83E
1698,98,48,23,Cumberland,4.98,0.8624,80.7,162,218,55,#A2DA37
1699,98,49,23,Cumberland,4.65,0.8374,77.5,147,215,65,#93D741
1700,98,50,23,Cumberland,4.84,0.8518,79.4,157,217,59,#9DD93B
1701,98,51,86,Westmorland,4.19,0.8024,72.9,124,210,80,#7CD250
1702,98,52,86,Westmorland,4.19,0.8024,72.9,124,210,80,#7CD250
1703,98,53,86,Westmorland,4.19,0.8024,72.9,124,210,80,#7CD250
1704,98,54,86,Westmorland,5.16,0.8761,82.5,173,220,48,#ADDC30
1705,98,55,86,Westmorland,5.16,0.8761,82.5,173,220,48,#ADDC30
1706,98,56,86,Westmorland,4.84,0.8518,79.4,157,217,59,#9DD93B
1707,98,57,86,Westmorland,5.35,0.8905,84.4,181,222,43,#B5DE2B
1708,98,58,90,Yorkshire,5.35,0.8905,84.4,181,222,43,#B5DE2B
1709,98,59,90,Yorkshire,5.4,0.8943,84.9,184,222,41,#B8DE29
1710,98,60,90,Yorkshire,5.35,0.8905,84.4,181,222,43,#B5DE2B
1711,98,61,90,Yorkshire,5.35,0.8905,84.4,181,222,43,#B5DE2B
1712,98,62,90,Yorkshire,5.91,0.9331,90.0,210,226,27,#D2E21B
1713,98,63,31,Durham,5.91,0.9331,90.0,210,226,27,#D2E21B
1714,98,64,31,Durham,5.95,0.9361,90.4,213,226,26,#D5E21A
1715,98,65,90,Yorkshire,4.0,0.7880,71.1,115,208,86,#73D056
1716,98,66,90,Yorkshire,4.05,0.7918,71.5,117,208,84,#75D054
1717,98,67,90,Yorkshire,3.91,0.7811,70.2,110,206,88,#6ECE58
1718,98,68,90,Yorkshire,3.21,0.7280,63.2,82,197,105,#52C569
1719,98,69,90,Yorkshire,3.95,0.7842,70.6,112,207,87,#70CF57
1720,98,70,90,Yorkshire,4.0,0.7880,71.1,115,208,86,#73D056
1721,99,46,23,Cumberland,4.74,0.8442,78.4,152,216,62,#98D83E
1722,99,47,23,Cumberland,4.98,0.8624,80.7,162,218,55,#A2DA37
1723,99,48,23,Cumberland,4.65,0.8374,77.5,147,215,65,#93D741
1724,99,49,23,Cumberland,4.84,0.8518,79.4,157,217,59,#9DD93B
1725,99,50,86,Westmorland,4.19,0.8024,72.9,124,210,80,#7CD250
1726,99,51,86,Westmorland,5.35,0.8905,84.4,181,222,43,#B5DE2B
1727,99,52,86,Westmorland,6.42,0.9718,95.0,236,229,27,#ECE51B
1728,99,53,86,Westmorland,6.42,0.9718,95.0,236,229,27,#ECE51B
1729,99,54,86,Westmorland,5.16,0.8761,82.5,173,220,48,#ADDC30
1730,99,55,86,Westmorland,5.4,0.8943,84.9,184,222,41,#B8DE29
1731,99,56,86,Westmorland,5.35,0.8905,84.4,181,222,43,#B5DE2B
1732,99,57,90,Yorkshire,5.35,0.8905,84.4,181,222,43,#B5DE2B
1733,99,58,90,Yorkshire,6.37,0.9680,94.5,234,229,26,#EAE51A
1734,99,59,90,Yorkshire,6.42,0.9718,95.0,236,229,27,#ECE51B
1735,99,60,90,Yorkshire,5.95,0.9361,90.4,213,226,26,#D5E21A
1736,99,61,90,Yorkshire,5.91,0.9331,90.0,210,226,27,#D2E21B
1737,99,62,90,Yorkshire,5.91,0.9331,90.0,210,226,27,#D2E21B
1738,99,63,90,Yorkshire,5.91,0.9331,90.0,210,226,27,#D2E21B
1739,99,64,90,Yorkshire,6.0,0.9399,90.8,216,226,25,#D8E219
1740,99,65,90,Yorkshire,4.0,0.7880,71.1,115,208,86,#73D056
1741,99,66,90,Yorkshire,4.0,0.7880,71.1,115,208,86,#73D056
1742,99,67,90,Yorkshire,4.0,0.7880,71.1,115,208,86,#73D056
1743,99,68,90,Yorkshire,3.02,0.7135,61.4,74,193,109,#4AC16D
1744,99,69,90,Yorkshire,4.09,0.7948,71.9,119,209,83,#77D153
1745,99,70,90,Yorkshire,4.37,0.8161,74.7,132,212,75,#84D44B
1746,99,71,90,Yorkshire,4.65,0.8374,77.5,147,215,65,#93D741
1747,100,47,23,Cumberland,4.65,0.8374,77.5,147,215,65,#93D741
1748,100,48,23,Cumberland,4.84,0.8518,79.4,157,217,59,#9DD93B
1749,100,49,49,Lancashire,4.19,0.8024,72.9,124,210,80,#7CD250
1750,100,50,49,Lancashire,4.79,0.8480,78.9,155,217,60,#9BD93C
1751,100,51,49,Lancashire,5.35,0.8905,84.4,181,222,43,#B5DE2B
1752,100,52,86,Westmorland,5.35,0.8905,84.4,181,222,43,#B5DE2B
1753,100,53,86,Westmorland,6.42,0.9718,95.0,236,229,27,#ECE51B
1754,100,54,86,Westmorland,6.42,0.9718,95.0,236,229,27,#ECE51B
1755,100,55,90,Yorkshire,5.4,0.8943,84.9,184,222,41,#B8DE29
1756,100,56,86,Westmorland,6.28,0.9612,93.6,231,228,25,#E7E419
1757,100,57,90,Yorkshire,5.4,0.8943,84.9,184,222,41,#B8DE29
1758,100,58,90,Yorkshire,6.42,0.9718,95.0,236,229,27,#ECE51B
1759,100,59,90,Yorkshire,6.42,0.9718,95.0,236,229,27,#ECE51B
1760,100,60,90,Yorkshire,6.56,0.9825,96.4,244,230,30,#F4E61E
1761,100,61,90,Yorkshire,5.91,0.9331,90.0,210,226,27,#D2E21B
1762,100,62,90,Yorkshire,5.91,0.9331,90.0,210,226,27,#D2E21B
1763,100,63,90,Yorkshire,5.86,0.9293,89.5,208,225,28,#D0E11C
1764,100,64,90,Yorkshire,6.05,0.9437,91.3,218,227,25,#DAE319
1765,100,65,90,Yorkshire,4.74,0.8442,78.4,152,216,62,#98D83E
1766,100,66,90,Yorkshire,4.0,0.7880,71.1,115,208,86,#73D056
1767,100,67,90,Yorkshire,2.51,0.6748,56.3,56,185,119,#38B977
1768,100,68,90,Yorkshire,3.91,0.7811,70.2,110,206,88,#6ECE58
1769,100,69,90,Yorkshire,4.09,0.7948,71.9,119,209,83,#77D153
1770,100,70,90,Yorkshire,4.0,0.7880,71.1,115,208,86,#73D056
1771,100,71,90,Yorkshire,4.6,0.8336,77.0,144,215,67,#90D743
1772,100,72,90,Yorkshire,5.4,0.8943,84.9,184,222,41,#B8DE29
1773,101,47,23,Cumberland,4.84,0.8518,79.4,157,217,59,#9DD93B
1774,101,48,23,Cumberland,4.19,0.8024,72.9,124,210,80,#7CD250
1775,101,49,49,Lancashire,4.79,0.8480,78.9,155,217,60,#9BD93C
1776,101,50,49,Lancashire,4.79,0.8480,78.9,155,217,60,#9BD93C
1777,101,51,49,Lancashire,4.79,0.8480,78.9,155,217,60,#9BD93C
1778,101,52,86,Westmorland,5.35,0.8905,84.4,181,222,43,#B5DE2B
1779,101,53,86,Westmorland,5.35,0.8905,84.4,181,222,43,#B5DE2B
1780,101,54,86,Westmorland,6.28,0.9612,93.6,231,228,25,#E7E419
1781,101,55,90,Yorkshire,6.28,0.9612,93.6,231,228,25,#E7E419
1782,101,56,90,Yorkshire,6.28,0.9612,93.6,231,228,25,#E7E419
1783,101,57,90,Yorkshire,6.28,0.9612,93.6,231,228,25,#E7E419
1784,101,58,90,Yorkshire,6.42,0.9718,95.0,236,229,27,#ECE51B
1785,101,59,90,Yorkshire,6.42,0.9718,95.0,236,229,27,#ECE51B
1786,101,60,90,Yorkshire,6.42,0.9718,95.0,236,229,27,#ECE51B
1787,101,61,90,Yorkshire,5.95,0.9361,90.4,213,226,26,#D5E21A
1788,101,62,90,Yorkshire,6.05,0.9437,91.3,218,227,25,#DAE319
1789,101,63,90,Yorkshire,6.19,0.9544,92.7,226,228,24,#E2E418
1790,101,64,90,Yorkshire,6.05,0.9437,91.3,218,227,25,#DAE319
1791,101,65,90,Yorkshire,4.84,0.8518,79.4,157,217,59,#9DD93B
1792,101,66,90,Yorkshire,4.93,0.8586,80.3,160,218,57,#A0DA39
1793,101,67,90,Yorkshire,3.86,0.7773,69.7,110,206,88,#6ECE58
1794,101,68,90,Yorkshire,3.91,0.7811,70.2,110,206,88,#6ECE58
1795,101,69,90,Yorkshire,4.05,0.7918,71.5,117,208,84,#75D054
1796,101,70,90,Yorkshire,4.74,0.8442,78.4,152,216,62,#98D83E
1797,101,71,90,Yorkshire,4.19,0.8024,72.9,124,210,80,#7CD250
1798,101,72,90,Yorkshire,5.3,0.8867,83.9,181,222,43,#B5DE2B
1799,102,48,23,Cumberland,4.79,0.8480,78.9,155,217,60,#9BD93C
1800,102,49,49,Lancashire,4.79,0.8480,78.9,155,217,60,#9BD93C
1801,102,50,49,Lancashire,4.79,0.8480,78.9,155,217,60,#9BD93C
1802,102,51,49,Lancashire,4.79,0.8480,78.9,155,217,60,#9BD93C
1803,102,52,86,Westmorland,4.79,0.8480,78.9,155,217,60,#9BD93C
1804,102,53,86,Westmorland,4.79,0.8480,78.9,155,217,60,#9BD93C
1805,102,54,86,Westmorland,5.12,0.8731,82.1,170,220,50,#AADC32
1806,102,55,90,Yorkshire,6.05,0.9437,91.3,218,227,25,#DAE319
1807,102,56,90,Yorkshire,6.28,0.9612,93.6,231,228,25,#E7E419
1808,102,57,90,Yorkshire,6.28,0.9612,93.6,231,228,25,#E7E419
1809,102,58,90,Yorkshire,6.42,0.9718,95.0,236,229,27,#ECE51B
1810,102,59,90,Yorkshire,6.42,0.9718,95.0,236,229,27,#ECE51B
1811,102,60,90,Yorkshire,6.0,0.9399,90.8,216,226,25,#D8E219
